source_json,input_image,image_index,product_index,old_reference,gpt5_reference,reference_applied,size_csv,size_gpt5,price_csv,price_gpt5,confidence_reference,alignment_score,accepted,evidence,warnings
PHOTO-2026-06-08-16-41-20 8.json,input_images\PHOTO-2026-06-08-16-41-20 8.jpg,1,1,,2747,2747,,,295.0,295 dh,0.98,100.0,Oui,"étiquette rouge en haut à gauche, ligne 1: '2747'","[""Aucune taille visible sur l'image.""]"
PHOTO-2026-06-08-16-41-20.json,input_images\PHOTO-2026-06-08-16-41-20.jpg,1,1,,2777,2777,,,220.0,220 dh,0.97,100.0,Oui,Étiquette rouge en haut à gauche : '2777 220 dh',"[""Aucune taille/dimension lisible sur l’image.""]"
PHOTO-2026-06-08-16-46-51 2.json,input_images\PHOTO-2026-06-08-16-46-51 2.jpg,1,1,,8083,8083,,,550.0,550 dh,0.98,100.0,Oui,"étiquette rouge en haut indiquant ""8083"" au-dessus de ""550 dh""","[""Aucune taille lisible sur l’image.""]"
PHOTO-2026-06-08-16-46-51 3.json,input_images\PHOTO-2026-06-08-16-46-51 3.jpg,1,1,,8042,8042,,135x65,950.0,950dh,0.99,100.0,Oui,Encadré rouge en haut à droite : 8042 / 135x65 / 950dh,[]
PHOTO-2026-06-08-16-46-51 3.json,input_images\PHOTO-2026-06-08-16-46-51 3.jpg,1,2,,,,,,950.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-46-51 4.json,input_images\PHOTO-2026-06-08-16-46-51 4.jpg,1,1,,3790.,3790.,,160x50 cm,750.0,750 dh,0.92,100.0,Oui,Encart rouge en bas à droite: '3790.',[]
PHOTO-2026-06-08-16-46-51.json,input_images\PHOTO-2026-06-08-16-46-51.jpg,1,1,,3954.,3954.,140x90cm,140x90cm,780.0,780dh,0.96,100.0,Oui,étiquette jaune en bas à droite,[]
PHOTO-2026-06-08-16-46-52 3.json,input_images\PHOTO-2026-06-08-16-46-52 3.jpg,1,1,,2776,2776,,76 cm,550.0,550 dh,0.98,100.0,Oui,Étiquette orange en haut à droite,[]
PHOTO-2026-06-08-16-46-52.json,input_images\PHOTO-2026-06-08-16-46-52.jpg,1,1,,8085,8085,,,,295 dh,0.99,20.0,Oui,Étiquette rouge en haut de l’image affichant '8085' au-dessus de '295 dh',"[""Aucune taille visible.""]"
PHOTO-2026-06-08-16-46-52.json,input_images\PHOTO-2026-06-08-16-46-52.jpg,1,2,,,,,,,,,,Non,,"[""Aucune taille visible."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-46-52.json,input_images\PHOTO-2026-06-08-16-46-52.jpg,1,3,,,,,,,,,,Non,,"[""Aucune taille visible."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-46-53 3.json,input_images\PHOTO-2026-06-08-16-46-53 3.jpg,1,2,,2541,2541,,,,650 dh,0.98,100.0,Oui,"étiquette rouge en bas à gauche affichant ""2541"" et ""650 dh""","[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-46-53 4.json,input_images\PHOTO-2026-06-08-16-46-53 4.jpg,1,,,8116,8116,,60x60 cm,,350 dh,0.99,100.0,Oui,"Encadré rouge en haut à gauche : ""8116 60x60 cm 350 dh""",[]
PHOTO-2026-06-08-16-46-53 5.json,input_images\PHOTO-2026-06-08-16-46-53 5.jpg,1,1,,8120,8120,,70/50cm,350.0,350 dh,0.99,100.0,Oui,Encadré rouge en haut à gauche : '8120 70/50cm 350 dh',[]
PHOTO-2026-06-08-16-46-55 2.json,input_images\PHOTO-2026-06-08-16-46-55 2.jpg,1,1,,8111.,8111.,,120x80cm,450.0,450 dh,0.98,100.0,Oui,étiquette rouge en haut à droite,[]
PHOTO-2026-06-08-16-46-55 3.json,input_images\PHOTO-2026-06-08-16-46-55 3.jpg,1,1,,8110,8110,,120/80cm,,450 dh,0.99,100.0,Oui,Encadré rouge en haut à gauche affichant '8110 120/80cm 450 dh'.,[]
PHOTO-2026-06-08-16-46-55 4.json,input_images\PHOTO-2026-06-08-16-46-55 4.jpg,1,,,8109,8109,,120x80cm,,450 dh,0.99,100.0,Oui,Étiquette rouge en haut à gauche,[]
PHOTO-2026-06-08-16-46-55 5.json,input_images\PHOTO-2026-06-08-16-46-55 5.jpg,1,1,,8107,8107,,120x80cm,,450 dh,0.99,100.0,Oui,Encadré rouge en haut à gauche,[]
PHOTO-2026-06-08-16-46-55 7.json,input_images\PHOTO-2026-06-08-16-46-55 7.jpg,1,1,,8112,8112,,120x80cm,450.0,450 dh,0.99,100.0,Oui,Encadré rouge en haut à droite,[]
PHOTO-2026-06-08-16-46-55 8.json,input_images\PHOTO-2026-06-08-16-46-55 8.jpg,1,1,,8218,8218,,,680.0,680 dh,0.95,100.0,Oui,Étiquette rouge en haut à gauche : “8218” au-dessus de “680 dh”,[]
PHOTO-2026-06-08-16-46-55.json,input_images\PHOTO-2026-06-08-16-46-55.jpg,1,1,,8115,8115,,60/60 cm,350.0,350 dh,0.99,100.0,Oui,Cartouche rouge en haut à gauche,[]
PHOTO-2026-06-08-16-46-56 2.json,input_images\PHOTO-2026-06-08-16-46-56 2.jpg,1,1,,8224,8224,,,490.0,490 dh,0.98,100.0,Oui,Cartouche orange en bas à droite : '8224' au-dessus de '490 dh',[]
PHOTO-2026-06-08-16-46-56 3.json,input_images\PHOTO-2026-06-08-16-46-56 3.jpg,1,1,,8226.,8226.,,38x102x17 cm,680.0,680 dh,0.98,100.0,Oui,encadré rouge en bas à gauche,[]
PHOTO-2026-06-08-16-46-57 3.json,input_images\PHOTO-2026-06-08-16-46-57 3.jpg,1,1,,8229,8229,,145×63,850.0,850 dh,0.99,100.0,Oui,Encadré rouge en bas à droite : '8229',[]
PHOTO-2026-06-08-16-46-57 4.json,input_images\PHOTO-2026-06-08-16-46-57 4.jpg,1,1,,8214,8214,,,320.0,320 dh,0.98,100.0,Oui,Encadré rouge en haut à droite '8214 320 dh' et pastille bleue sur l'article '8214'.,[]
PHOTO-2026-06-08-16-46-57 6.json,input_images\PHOTO-2026-06-08-16-46-57 6.jpg,1,1,,8205,8205,,90 cm,750.0,750 dh,0.99,100.0,Oui,"Bloc rouge en haut à droite : ""8205 90 cm 750 dh""",[]
PHOTO-2026-06-08-16-46-58 2.json,input_images\PHOTO-2026-06-08-16-46-58 2.jpg,1,2,,2537,2537,,50x95cm,,450 dh,0.99,100.0,Oui,Encadré rouge en haut à droite avec texte 2537 / 50x95cm / 450 dh,[]
PHOTO-2026-06-08-16-46-58 3.json,input_images\PHOTO-2026-06-08-16-46-58 3.jpg,1,2,,8211,8211,,111×62cm,,780 dh,0.99,100.0,Oui,encadré rouge en haut à droite,"[""Logos « RIM Crystal » ignorés (non des références).""]"
PHOTO-2026-06-08-16-46-58 4.json,input_images\PHOTO-2026-06-08-16-46-58 4.jpg,1,1,,8203.,8203.,,95x58 cm,550.0,550 dh,0.97,100.0,Oui,Encadré rouge en haut à droite : '8203. 95x58 cm 550 dh',[]
PHOTO-2026-06-08-16-46-58.json,input_images\PHOTO-2026-06-08-16-46-58.jpg,1,1,,8219,8219,,115 cm,650.0,650 dh,0.99,100.0,Oui,Encadré rouge en haut à droite : « 8219 / 115 cm / 650 dh »,[]
PHOTO-2026-06-08-16-46-59 2.json,input_images\PHOTO-2026-06-08-16-46-59 2.jpg,1,1,,8021,8021,,90x75 cm,490.0,490 dh,0.99,100.0,Oui,Encadré rouge en haut à droite : '8021 90x75 cm 490 dh',[]
PHOTO-2026-06-08-16-46-59 2.json,input_images\PHOTO-2026-06-08-16-46-59 2.jpg,1,2,,,,,,490.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-46-59 4.json,input_images\PHOTO-2026-06-08-16-46-59 4.jpg,1,1,,3780,3780,,125x50 cm,48.0,480 dh,0.95,20.0,Oui,Encart rouge en haut à gauche: '3780' au-dessus de '125x50 cm'; prix '480 dh' en haut à droite.,[]
PHOTO-2026-06-08-16-46-59 4.json,input_images\PHOTO-2026-06-08-16-46-59 4.jpg,1,2,,,,,,38.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-46-59 4.json,input_images\PHOTO-2026-06-08-16-46-59 4.jpg,1,3,,,,,,42.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-46-59 4.json,input_images\PHOTO-2026-06-08-16-46-59 4.jpg,1,4,,,,,,32.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-46-59.json,input_images\PHOTO-2026-06-08-16-46-59.jpg,1,1,,8213,8213,68 cm,68 cm,480.0,480 dh,0.98,160.0,Oui,Bloc rouge en bas à gauche : '8213',"[""Une petite étiquette blanche au bas de l’objet est illisible ; d’éventuelles références supplémentaires n’ont pas pu être lues.""]"
PHOTO-2026-06-08-16-46-59.json,input_images\PHOTO-2026-06-08-16-46-59.jpg,1,2,,,,,,,,,,Non,,"[""Une petite étiquette blanche au bas de l’objet est illisible ; d’éventuelles références supplémentaires n’ont pas pu être lues."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-47-00 3.json,input_images\PHOTO-2026-06-08-16-47-00 3.jpg,1,1,,171/90,171/90,,,950.0,950 dh,0.98,100.0,Oui,Étiquette rouge en haut à gauche : '171/90' au-dessus de '950 dh',"[""La taille n’est pas indiquée distinctement ; '90' pourrait faire partie de la référence.""]"
PHOTO-2026-06-08-16-47-00 4.json,input_images\PHOTO-2026-06-08-16-47-00 4.jpg,1,1,,,,,175/90cm,950.0,950 dh,0.1,100.0,Non,"Étiquette rouge en haut à gauche : ""175/90cm 950 dh""","[""Aucune référence commerciale visible dans l'image ; logo de marque ignoré.""]"
PHOTO-2026-06-08-16-47-01.json,input_images\PHOTO-2026-06-08-16-47-01.jpg,1,1,120/80,269.,269.,120/80,120 /80,950.0,950 dh,0.84,100.0,Oui,"Cartouche rouge en haut à gauche : ""269. 120 /80 950 dh""","[""Une petite étiquette en bas à droite semble contenir un code mais elle est illisible."", ""Logo/branding ignorés.""]"
PHOTO-2026-06-08-16-47-02 2.json,input_images\PHOTO-2026-06-08-16-47-02 2.jpg,1,1,,173.,173.,,120x80cm,950.0,950 dh,0.95,100.0,Oui,"Bloc rouge en haut à gauche : ""173. 120x80cm 950 dh"".",[]
PHOTO-2026-06-08-16-47-02 2.json,input_images\PHOTO-2026-06-08-16-47-02 2.jpg,1,2,,,,,,950.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-47-02 3.json,input_images\PHOTO-2026-06-08-16-47-02 3.jpg,1,1,,868/90,868/90,,90,950.0,950 dh,0.97,100.0,Oui,étiquette rouge en haut à gauche « 868/90 » et « 950 dh »,[]
PHOTO-2026-06-08-16-47-02 4.json,input_images\PHOTO-2026-06-08-16-47-02 4.jpg,1,1,269/90,269/90cm,269/90cm,,90cm,950.0,950 dh,0.9,110.0,Oui,"Encadré rouge en bas à gauche indiquant ""269/90cm"" et juste dessous ""950 dh"".","[""Une petite étiquette blanche pendante à droite est illisible ; aucune autre référence lisible.""]"
PHOTO-2026-06-08-16-47-02 4.json,input_images\PHOTO-2026-06-08-16-47-02 4.jpg,1,2,,,,,,,,,,Non,,"[""Une petite étiquette blanche pendante à droite est illisible ; aucune autre référence lisible."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-47-02 5.json,input_images\PHOTO-2026-06-08-16-47-02 5.jpg,1,1,,555,555,,100x100cm,1300.0,1300 dh,0.97,100.0,Oui,Encadré rouge en haut à droite : '555' au-dessus de '100x100cm'.,"[""Logo 'Rim Cristal' ignoré (règle 8).""]"
PHOTO-2026-06-08-16-47-02 6.json,input_images\PHOTO-2026-06-08-16-47-02 6.jpg,1,1,,222,222,,100x100 cm,13.0,1300 dh,0.98,100.0,Oui,Pavé rouge en haut à droite avec '222' au-dessus de '100x100 cm',[]
PHOTO-2026-06-08-16-47-02 7.json,input_images\PHOTO-2026-06-08-16-47-02 7.jpg,1,,,,,,,,1300 dh,0.05,20.0,Non,Étiquette rouge en haut à gauche « 1300 dh ».,"[""Aucune référence commerciale lisible dans l’image ; la marque « Rim Cristal » est ignorée."", ""Le « 999 » semble être un prix, pas une référence.""]"
PHOTO-2026-06-08-16-47-03.json,input_images\PHOTO-2026-06-08-16-47-03.jpg,1,1,,077.,077.,,,,650 dh,0.95,100.0,Oui,Encadré rouge en bas à droite affichant '077.' et '650 dh'.,"[""Autres petits textes au centre de la fleur illisibles.""]"
PHOTO-2026-06-08-16-47-04 2.json,input_images\PHOTO-2026-06-08-16-47-04 2.jpg,1,,,rim 63,rim 63,,120x80cm,,1300 dh,0.97,100.0,Oui,Encadré rouge en haut à droite: 'rim 63 120x80cm'; prix en haut à gauche: '1300 dh'.,"[""Logo 'Rim Cristal' ignoré (pas une référence commerciale).""]"
PHOTO-2026-06-08-16-47-04 4.json,input_images\PHOTO-2026-06-08-16-47-04 4.jpg,1,1,,rim 59,rim 59,,120x80cm,1450.0,1450 dh,0.94,100.0,Oui,Etiquette rouge en haut à droite 'rim 59 120x80cm'; prix en haut à gauche '1450 dh',[]
PHOTO-2026-06-08-16-47-04 5.json,input_images\PHOTO-2026-06-08-16-47-04 5.jpg,1,1,,rim 54,rim 54,,,1300.0,1300 dh,0.93,100.0,Oui,Étiquette rouge en haut à droite indiquant « rim 54 » au-dessus de « 1300 dh ».,"[""La mention « 54 » pourrait représenter une taille mais aucune unité n’est visible.""]"
PHOTO-2026-06-08-16-47-04 6.json,input_images\PHOTO-2026-06-08-16-47-04 6.jpg,1,1,,4444,4444,,120x80,1300.0,1300 dh,0.99,100.0,Oui,Encart rouge en haut à gauche : « 4444 » au-dessus de « 120x80 »,[]
PHOTO-2026-06-08-16-47-04 7.json,input_images\PHOTO-2026-06-08-16-47-04 7.jpg,1,,,,,,rim 55,,1460 dh,0.08,100.0,Non,Encart prix en haut à droite.,"[""Aucune référence commerciale lisible sur l’image (étiquette produit illisible). Seuls la taille « rim 55 » et le prix « 1460 dh » sont visibles.""]"
PHOTO-2026-06-08-16-47-04.json,input_images\PHOTO-2026-06-08-16-47-04.jpg,1,1,005,cost 005,cost 005,,120x80,1150.0,1150.00 dh,0.97,100.0,Oui,étiquette rouge en haut à droite « cost 005 »,[]
PHOTO-2026-06-08-16-47-05 2.json,input_images\PHOTO-2026-06-08-16-47-05 2.jpg,1,1,,rim 333,rim 333,,100x100,1450.0,1450 dh,0.98,100.0,Oui,Cartouche rouge en haut à droite « rim 333 100x100 »,[]
PHOTO-2026-06-08-16-47-05 4.json,input_images\PHOTO-2026-06-08-16-47-05 4.jpg,1,1,,3346,3346,,50*70,150.0,150 dh,0.99,100.0,Oui,Étiquette rouge sous l’image : 3346,[]
PHOTO-2026-06-08-16-47-05.json,input_images\PHOTO-2026-06-08-16-47-05.jpg,1,1,,rim 13,rim 13,120x80cm,120x80cm,1300.0,1300 dh,0.97,100.0,Oui,"Bloc rouge en haut à gauche : ""rim 13 120x80cm""","[""Logo/marque \""Kim Cristal\"" ignoré (règle 8).""]"
PHOTO-2026-06-08-16-47-06 3.json,input_images\PHOTO-2026-06-08-16-47-06 3.jpg,1,1,,3346,3346,,50*70,150.0,150 dh,0.99,100.0,Oui,Étiquette rouge centrée en bas avec '3346' au-dessus de '50*70' et '150 dh'.,[]
PHOTO-2026-06-08-16-47-06 4.json,input_images\PHOTO-2026-06-08-16-47-06 4.jpg,1,1,,3346,3346,,50*70,150.0,150 dh,0.98,100.0,Oui,"Étiquette rouge sous l'image, ligne 1 : '3346'",[]
PHOTO-2026-06-08-16-47-06.json,input_images\PHOTO-2026-06-08-16-47-06.jpg,1,,,3346,3346,,50*70,,150 dh,0.98,100.0,Oui,"Étiquette rouge au centre-bas, ligne 1 : '3346'",[]
PHOTO-2026-06-08-16-47-07 2.json,input_images\PHOTO-2026-06-08-16-47-07 2.jpg,1,,,3346,3346,,50*70,,150 dh,0.98,100.0,Oui,"Bandeau rouge en haut : ""3346 50*70 150 dh""",[]
PHOTO-2026-06-08-16-47-08 2.json,input_images\PHOTO-2026-06-08-16-47-08 2.jpg,1,1,,3348,3348,,60x90,,230 dh,0.99,100.0,Oui,Étiquette rouge en haut : 3348,[]
PHOTO-2026-06-08-16-47-08 3.json,input_images\PHOTO-2026-06-08-16-47-08 3.jpg,1,1,,3348,3348,,60x90,,230 dh,0.98,100.0,Oui,Encadré rouge en haut : '3348' au-dessus de '60x90' et '230 dh'.,[]
PHOTO-2026-06-08-16-47-08 4.json,input_images\PHOTO-2026-06-08-16-47-08 4.jpg,1,,,3348,3348,,60x90,,230 dh,0.98,100.0,Oui,Encart rouge en haut : '3348 60x90 230 dh',[]
PHOTO-2026-06-08-16-47-08 6.json,input_images\PHOTO-2026-06-08-16-47-08 6.jpg,1,1,,3348,3348,,60x90,230.0,230 dh,0.98,100.0,Oui,Bloc rouge en haut affichant '3348 60x90 230 dh',[]
PHOTO-2026-06-08-16-47-08 7.json,input_images\PHOTO-2026-06-08-16-47-08 7.jpg,1,1,,3348,3348,,60x90,230.0,230 dh,0.99,100.0,Oui,étiquette rouge centrée: '3348' au-dessus de '60x90' et '230 dh',[]
PHOTO-2026-06-08-16-47-08.json,input_images\PHOTO-2026-06-08-16-47-08.jpg,1,1,,3346,3346,,50*70,150.0,150 dh,0.98,100.0,Oui,encadré rouge en bas affichant 3346,[]
PHOTO-2026-06-08-16-47-09 2.json,input_images\PHOTO-2026-06-08-16-47-09 2.jpg,1,1,,3348,3348,,60x90,230.0,230 dh,0.98,100.0,Oui,Étiquette rouge au centre bas : '3348' au-dessus de '60x90' et '230 dh',[]
PHOTO-2026-06-08-16-47-09 4.json,input_images\PHOTO-2026-06-08-16-47-09 4.jpg,1,1,2348,3348,3348,60x90,60x90,230.0,230 dh,0.99,100.0,Oui,cartouche rouge centré en bas: '3348',[]
PHOTO-2026-06-08-16-47-09 6.json,input_images\PHOTO-2026-06-08-16-47-09 6.jpg,1,1,,3348,3348,,60x90,230.0,230 dh,0.99,100.0,Oui,étiquette rouge en haut : 3348,[]
PHOTO-2026-06-08-16-49-07 4.json,input_images\PHOTO-2026-06-08-16-49-07 4.jpg,1,1,,2684,2684,,,125.0,125 dh,0.96,100.0,Oui,Encart rouge en haut à droite : '2684' au-dessus de '125 dh'.,"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-49-07.json,input_images\PHOTO-2026-06-08-16-49-07.jpg,1,1,5879,5879,5879,,,130.0,130 dh,0.98,100.0,Oui,pastille rouge en haut à droite,[]
PHOTO-2026-06-08-16-49-08 3.json,input_images\PHOTO-2026-06-08-16-49-08 3.jpg,1,1,,2701/02,2701/02,,,75.0,75 dh.,0.99,100.0,Oui,"Étiquette rouge en haut à droite ""2701/02""","[""Deux plateaux visibles mais une seule référence/prix affichés ; aucune taille indiquée.""]"
PHOTO-2026-06-08-16-49-08 3.json,input_images\PHOTO-2026-06-08-16-49-08 3.jpg,1,2,,,,,,75.0,,,,Non,,"[""Deux plateaux visibles mais une seule référence/prix affichés ; aucune taille indiquée."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-49-08 3.json,input_images\PHOTO-2026-06-08-16-49-08 3.jpg,1,3,,,,,,75.0,,,,Non,,"[""Deux plateaux visibles mais une seule référence/prix affichés ; aucune taille indiquée."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-49-08 4.json,input_images\PHOTO-2026-06-08-16-49-08 4.jpg,1,1,,2702/03,2702/03,,,75.0,75 dh.,0.98,100.0,Oui,Étiquette rouge en haut à droite «2702/03»,[]
PHOTO-2026-06-08-16-49-08 4.json,input_images\PHOTO-2026-06-08-16-49-08 4.jpg,1,2,,,,,,75.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-49-08.json,input_images\PHOTO-2026-06-08-16-49-08.jpg,1,1,,2707/08,2707/08,,,75.0,75 dh,0.99,100.0,Oui,Bloc prix rouge en haut à droite : '2707/08' au-dessus de '75 dh',"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-49-09 2.json,input_images\PHOTO-2026-06-08-16-49-09 2.jpg,1,2,,2736,2736,,,,120 dh,0.98,100.0,Oui,Étiquette rouge en haut-centre : '2736 120 dh',"[""Plusieurs tailles de coupes visibles mais aucune taille n’est indiquée.""]"
PHOTO-2026-06-08-16-49-09 3.json,input_images\PHOTO-2026-06-08-16-49-09 3.jpg,1,1,,2738,2738,,,150.0,150 dh,0.98,100.0,Oui,"Étiquette rouge en haut à droite : ""2738 150 dh""",[]
PHOTO-2026-06-08-16-49-09 3.json,input_images\PHOTO-2026-06-08-16-49-09 3.jpg,1,2,,,,,,150.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-49-09 3.json,input_images\PHOTO-2026-06-08-16-49-09 3.jpg,1,3,,,,,,150.0,,,,Non,,"[""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-49-09 5.json,input_images\PHOTO-2026-06-08-16-49-09 5.jpg,1,1,,2734,2734,,,140.0,140 dh,0.98,100.0,Oui,"Étiquette rouge en haut à droite : ligne 1 '2734', ligne 2 '140 dh'",[]
PHOTO-2026-06-08-16-49-09 6.json,input_images\PHOTO-2026-06-08-16-49-09 6.jpg,1,1,,2729,2729,,,185.0,185 dh,0.95,100.0,Oui,Étiquette rouge en haut à droite avec '2729' au-dessus du prix,"[""Aucune taille visible ; plusieurs objets mais une seule référence/prix affichés.""]"
PHOTO-2026-06-08-16-49-09 6.json,input_images\PHOTO-2026-06-08-16-49-09 6.jpg,1,2,,,,,,185.0,,,,Non,,"[""Aucune taille visible ; plusieurs objets mais une seule référence/prix affichés."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-49-09 6.json,input_images\PHOTO-2026-06-08-16-49-09 6.jpg,1,3,,,,,,185.0,,,,Non,,"[""Aucune taille visible ; plusieurs objets mais une seule référence/prix affichés."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-49-09.json,input_images\PHOTO-2026-06-08-16-49-09.jpg,1,1,,2739,2739,,,55.0,55 dh,0.97,100.0,Oui,Encadré rouge en haut à droite : '2739' au-dessus de '55 dh'.,[]
PHOTO-2026-06-08-16-49-10 2.json,input_images\PHOTO-2026-06-08-16-49-10 2.jpg,1,1,,2733,2733,,,70.0,70 dh,0.98,100.0,Oui,"Étiquette rouge en haut à droite : ""2733 70 dh""",[]
PHOTO-2026-06-08-16-49-11 2.json,input_images\PHOTO-2026-06-08-16-49-11 2.jpg,1,1,,2845,2845,,,130.0,130 dh,0.96,100.0,Oui,"Étiquette rouge en haut indiquant ""2845"" au-dessus de ""130 dh""","[""Aucune taille visible sur l'image.""]"
PHOTO-2026-06-08-16-49-11 5.json,input_images\PHOTO-2026-06-08-16-49-11 5.jpg,1,1,,2846,2846,,,160.0,160 dh,0.99,100.0,Oui,Étiquette rouge en haut à gauche : '2846' au-dessus de '160 dh'.,[]
PHOTO-2026-06-08-16-49-11 6.json,input_images\PHOTO-2026-06-08-16-49-11 6.jpg,1,,,,,,,,,,,Non,,"[""Aucune référence commerciale, taille ou prix visibles/lisibles sur l’image. Aucune étiquette ni encadré de texte repérable."", ""Aucun produit GPT-5 aligné avec cette ligne CSV.""]"
PHOTO-2026-06-08-16-49-11.json,input_images\PHOTO-2026-06-08-16-49-11.jpg,1,1,,2847,2847,,,160.0,160 dh,0.98,100.0,Oui,Étiquette rouge en haut à droite affichant '2847' au-dessus de '160 dh',"[""Aucune taille lisible dans l'image.""]"
PHOTO-2026-06-08-16-49-12 2.json,input_images\PHOTO-2026-06-08-16-49-12 2.jpg,1,1,,2844,2844,,,130.0,130 dh,0.98,100.0,Oui,Encadré rouge en haut : « 2844 » au-dessus de « 130 dh »,[]
PHOTO-2026-06-08-16-49-12.json,input_images\PHOTO-2026-06-08-16-49-12.jpg,1,1,,3471,3471,,,140.0,140 dh,0.98,100.0,Oui,étiquette rouge '3471' en haut-gauche,"[""Aucune taille visible pour cette référence."", ""Autres objets visibles sans références ou prix ignorés.""]"
PHOTO-2026-06-08-16-49-13 3.json,input_images\PHOTO-2026-06-08-16-49-13 3.jpg,1,1,,3147,3147,,,185.0,185 dh,0.99,100.0,Oui,encadré rouge en haut à droite « 3147 »,[]
PHOTO-2026-06-08-16-49-13 4.json,input_images\PHOTO-2026-06-08-16-49-13 4.jpg,1,1,,3150,3150,,,185.0,185 dh,0.95,100.0,Oui,Étiquette rouge en bas à gauche : '3150' au-dessus de '185 dh',"[""Aucune taille lisible sur l'image.""]"
PHOTO-2026-06-08-16-49-13.json,input_images\PHOTO-2026-06-08-16-49-13.jpg,1,1,,3144,3144,,,150.0,150 dh,0.99,100.0,Oui,Encart rouge en haut à droite : “3144” au-dessus de “150 dh”,[]
PHOTO-2026-06-08-16-49-14 3.json,input_images\PHOTO-2026-06-08-16-49-14 3.jpg,1,1,,3143,3143,,,130.0,130 dh,0.98,100.0,Oui,"Étiquette rouge en haut à droite: ""3143 130 dh""",[]
PHOTO-2026-06-08-16-49-14.json,input_images\PHOTO-2026-06-08-16-49-14.jpg,1,1,,3148,3148,,,185.0,185 dh,0.99,100.0,Oui,"Encart rouge en bas à gauche affichant ""3148"" au-dessus de ""185 dh"".",[]
PHOTO-2026-06-08-16-49-15 4.json,input_images\PHOTO-2026-06-08-16-49-15 4.jpg,1,,,3126,3126,,,,130 dh,0.99,100.0,Oui,Étiquette rouge en haut: '3126 130 dh',"[""Aucune taille visible sur l'image.""]"
PHOTO-2026-06-08-16-49-15.json,input_images\PHOTO-2026-06-08-16-49-15.jpg,1,1,,3136,3136,,,165.0,165 dh,0.98,100.0,Oui,"Étiquette rouge en haut à droite : ""3136"" au-dessus de ""165 dh""",[]
PHOTO-2026-06-08-16-49-17 2.json,input_images\PHOTO-2026-06-08-16-49-17 2.jpg,1,1,,3128,3128,,,0.13,130 dh,0.98,100.0,Oui,étiquette orange en haut à droite «3128 130 dh»,[]
PHOTO-2026-06-08-16-49-17 3.json,input_images\PHOTO-2026-06-08-16-49-17 3.jpg,1,1,,3133,3133,,,1.65,165 dh,0.99,20.0,Oui,Étiquette rouge en haut à droite : '3133 165 dh'.,"[""Plusieurs objets visibles (fleurs et plateaux). L'étiquette semble concerner les plateaux.""]"
