name,slug,reference,marque,rubrique,categorie,famille,description,url_image1,url_image2,url_image3,url_image4,url_image5,price,colors,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count,category_slug,subcategory_slug,care_instructions,origin_country,collection_name,seo_title,seo_description,price_wholesale,wholesale_min_qty,is_available_on_site,has_color_variants,width_cm,depth_cm,height_cm
Vase décoratif en céramique avec détail en aspect métallique doré,vase-decoratif-en-ceramique-avec-detail-en-aspect-metallique-dore-2626-2-1-2,2626/2-1-2,,Décoration,Objets décoratifs,Vases,"Ce sont deux vases décoratifs en céramique finition : un avec un effet marbre noir et or, l'autre avec un design moderne en noir et or brillant. Idéal pour embellir un salon, une table ou une étagère, ces vases apportent une touche élégante et sophistiquée à tout intérieur marocain. Leur style contemporain et leur finition luxueuse créent une ambiance chaleureuse et chic dans votre espace de vie.",/uploads/products/2626-2-1-2-001.png,,,,,130.00,"[""Noir"", ""Orange"", ""Blanc"", ""Doré""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase décoratif en céramique avec détail en aspect métallique doré,"Ce sont deux vases décoratifs en céramique finition : un avec un effet marbre noir et or, l'autre avec un design moderne en noir et or brillant. Idéal pour embellir un salon, une table ou une étagère, ces vases apportent une touche élégante et sophistiquée à tout intérieur marocain. Leur style conte",0,1,true,false,,,
Vases décoratifs en céramique verte avec détails dorés,vases-decoratifs-en-ceramique-verte-avec-details-dores-2624-2-1-2,2624/2-1-2,,Décoration,,,"Deux vases décoratifs en céramique verte avec finition brillante et détails métalliques dorés, présentant un design moderne et élégant. Idéal pour agrémenter un intérieur contemporain, ces vases peuvent être placés sur une table, une étagère ou un buffet pour apporter une touche de couleur et de sophistication à votre espace de vie. Leur forme organique et leurs accents dorés les rendent parfaits pour une décoration intérieure raffinée et tendance.",,,,,,230.00,"[""Noir"", ""Doré"", ""Vert""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vases décoratifs en céramique verte avec détails dorés,"Deux vases décoratifs en céramique verte avec finition brillante et détails métalliques dorés, présentant un design moderne et élégant. Idéal pour agrémenter un intérieur contemporain, ces vases peuvent être placés sur une table, une étagère ou un buffet pour apporter une touche de couleur et de sop",0,1,true,false,,,
Vase décoratif visage moderne blanc et or,vase-decoratif-visage-moderne-blanc-et-or-2624,2624,,Décoration,Vases,,"Vases décoratifs en céramique de style moderne avec une finition blanche brillante, ornés de détails dorés simulant des traits artistiques faciaux. Leur design unique en forme de visage apporte une touche contemporaine et sophistiquée à tout intérieur marocain. Parfaits pour décorer une console, une table basse ou un étagère, ils apportent une touche artistique et élégante à votre espace de vie ou d'accueil.",/uploads/products/2624-001.png,/uploads/products/2624-002.png,/uploads/products/2624-003.png,,,230.00,"[""Blanc"", ""Doré""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vase décoratif visage moderne blanc et or,"Vases décoratifs en céramique de style moderne avec une finition blanche brillante, ornés de détails dorés simulant des traits artistiques faciaux. Leur design unique en forme de visage apporte une touche contemporaine et sophistiquée à tout intérieur marocain. Parfaits pour décorer une console, une",0,1,true,false,,,
Vases déco en céramique avec motif doré,vases-deco-en-ceramique-avec-motif-dore-2587,2587,,Décoration,Objets décoratifs,Vases,"Deux vases décoratifs en céramique de forme cylindrique présentant un design élégant. Leur surface noire est ornée de motifs géométriques en doré, apportant une touche sophistiquée et moderne. Idéal pour décorer un salon, une entrée ou une table basse, ces vases peuvent accueillir des fleurs ou être utilisés comme objets de décoration autonome. Leur style contemporain s’intégrera harmonieusement dans un intérieur marocain moderne ou éclectique, apportant une touche de raffinement et d’allure culte à votre espace.",/uploads/products/2587-001.jpg,,,,,160.00,"[""Noir"", ""Doré""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vases déco en céramique avec motif doré,"Deux vases décoratifs en céramique de forme cylindrique présentant un design élégant. Leur surface noire est ornée de motifs géométriques en doré, apportant une touche sophistiquée et moderne. Idéal pour décorer un salon, une entrée ou une table basse, ces vases peuvent accueillir des fleurs ou être",0,1,true,false,,,
Objet décoratif en métal,objet-decoratif-en-metal-7317-18,7317/18,,Décoration,Objets décoratifs,,"Vase ou sculpture décorative en métal à finition brillante avec design moderne en formes fluides et artistiques. Idéal pour embellir un salon, une salle à manger ou un espace de réception, apportant une touche d’élégance et de sophistication à votre intérieur marocain contemporain.",/uploads/products/7317-18-001.jpg,,,,,250.00,"[""Rouge"", ""Orange"", ""Jaune""]",10000,,,true,false,false,false,0,0,objets-decoratifs,objets-design,,,,Objet décoratif en métal,"Vase ou sculpture décorative en métal à finition brillante avec design moderne en formes fluides et artistiques. Idéal pour embellir un salon, une salle à manger ou un espace de réception, apportant une touche d’élégance et de sophistication à votre intérieur marocain contemporain.",0,1,true,false,,,
Saussier,saussier-7324-25,7324/25,,Décoration,Objets décoratifs,,"Deux saussiers décoratifs aux formes modernes, en céramique noire avec des détails dorés sur le couvercle et la poignée. Ces pièces élégantes apportent une touche sophistiquée à votre décoration intérieure, idéales pour embellir une table ou un espace de style contemporain. Leur design en forme de cœur ou de forme géométrique s’intègre parfaitement dans un salon ou une salle à manger contemporaine, ajoutant une note luxueuse et pratique pour la présentation d'assaisonnements ou autres petits objets décoratifs.",/uploads/products/7324-25-001.jpg,,,,,135.00,"[""Noir"", ""Doré""]",10000,,,true,false,false,false,0,0,objets-decoratifs,objets-design,,,,Saussier,"Deux saussiers décoratifs aux formes modernes, en céramique noire avec des détails dorés sur le couvercle et la poignée. Ces pièces élégantes apportent une touche sophistiquée à votre décoration intérieure, idéales pour embellir une table ou un espace de style contemporain. Leur design en forme de c",0,1,true,false,,,
Plateau décoratif double en métal doré et céramique orange,plateau-decoratif-double-en-metal-dore-et-ceramique-orange-8083,8083,,Décoration,Objets décoratifs,Plateaux,"Ce plateau décoratif est constitué de deux éléments en forme de bol en céramique de couleur orange, maintenus par une structure en métal doré élégante. Son design moderne et sophistiqué en fait un objet idéal pour apporter une touche de couleur et de style dans un intérieur contemporain. Il peut être utilisé comme centerpiece sur une table basse, une étagère ou une console, notamment dans un salon ou une salle à manger au style élégant. Sa finition dorée et ses couleurs vives ajoutent une note chaleureuse et raffinée à la décoration d’intérieur, tout en étant pratique pour organiser ou mettre en valeur des petits objets décoratifs ou floraux.",/uploads/products/8083-001.jpg,/uploads/products/8083-002.jpg,/uploads/products/8083-003.png,/uploads/products/8083-004.png,,150.00,"[""Orange"", ""Doré"", ""Noir"", ""Vert"", ""Blanc"", ""Bleu"", ""Beige""]",10000,,,true,false,false,false,0,0,arts-de-la-table,plateaux,,,,Plateau décoratif double en métal doré et céramique orange,"Ce plateau décoratif est constitué de deux éléments en forme de bol en céramique de couleur orange, maintenus par une structure en métal doré élégante. Son design moderne et sophistiqué en fait un objet idéal pour apporter une touche de couleur et de style dans un intérieur contemporain. Il peut êtr",0,1,true,false,,,
Objets décoratifs en verre et métal,objets-decoratifs-en-verre-et-metal-8072,8072,,Décoration,Objets décoratifs,Objets décoratifs en verre et métal,"Petit pot décoratif en verre noir avec finition dorée, orné d'une figurine de renne doré sur le dessus. Ce vase de style contemporain peut être utilisé pour la décoration dans un salon ou une chambre, apportant une touche élégante et festive à l'espace. Sa surface lisse et ses finitions luxe en font un élément de décoration sophistiqué, idéal pour un intérieur moderne marocain.",/uploads/products/8072-001.jpg,,,,,85.00,"[""Noir"", ""Doré""]",10000,,,true,false,false,false,0,0,arts-de-la-table,verres,,,,Objets décoratifs en verre et métal,"Petit pot décoratif en verre noir avec finition dorée, orné d'une figurine de renne doré sur le dessus. Ce vase de style contemporain peut être utilisé pour la décoration dans un salon ou une chambre, apportant une touche élégante et festive à l'espace. Sa surface lisse et ses finitions luxe en font",0,1,true,false,,,
Service de vaisselle décoratif en porcelaine avec finition dorée,service-de-vaisselle-decoratif-en-porcelaine-avec-finition-doree-8082,8082,,Décoration,Objets décoratifs,Vases et plateaux de présentation,"Ce service de vaisselle décoratif se compose de plusieurs petites assiettes en porcelaine blanche ornée d'une finition dorée sur le contour. La structure en forme de feuilles ou pétales offre une présentation élégante pour des fruits ou des délicieux mets lors de occasions spéciales ou pour décorer une table dans un intérieur contemporain et sophistiqué. Son design raffiné et ses détails dorés apportent une touche de luxe et d'élégance à votre décoration intérieure, idéal pour orner un buffet, une console ou comme pièce centrale dans un salon ou une salle à manger.",/uploads/products/8082-001.png,/uploads/products/8082-002.jpg,/uploads/products/8082-003.jpg,,,150.00,"[""Orange"", ""Doré"", ""Blanc"", ""Vert""]",10000,,,true,false,false,false,0,0,arts-de-la-table,plateaux,,,,Service de vaisselle décoratif en porcelaine avec finition dorée,Ce service de vaisselle décoratif se compose de plusieurs petites assiettes en porcelaine blanche ornée d'une finition dorée sur le contour. La structure en forme de feuilles ou pétales offre une présentation élégante pour des fruits ou des délicieux mets lors de occasions spéciales ou pour décorer ,0,1,true,false,,,
Objets décoratifs > Plats et plateaux,objets-decoratifs-plats-et-plateaux-8052,8052,,Décoration,Objets décoratifs,Vases et plateaux,"Ensemble de plateaux décoratifs en céramique noire avec finition dorée, de forme organique évoquant des feuilles ou des pétales. Leur design élégant et sophistiqué en fait des éléments parfaits pour embellir une table ou une étagère dans un salon ou une salle à manger. Leur style moderne et raffiné apporte une touche de luxe et de chaleur à l’intérieur, tout en étant pratiques pour présenter des petits objets ou des gourmandises dans un cadre intérieur contemporain.",/uploads/products/8052-001.jpg,,,,,0.00,"[""Noir"", ""Doré""]",10000,,,true,false,false,false,0,0,arts-de-la-table,plateaux,,,,Objets décoratifs > Plats et plateaux,"Ensemble de plateaux décoratifs en céramique noire avec finition dorée, de forme organique évoquant des feuilles ou des pétales. Leur design élégant et sophistiqué en fait des éléments parfaits pour embellir une table ou une étagère dans un salon ou une salle à manger. Leur style moderne et raffiné ",0,1,false,false,,,
Vide-poche décoratif en céramique avec finition dorée,vide-poche-decoratif-en-ceramique-avec-finition-doree-8060,8060,,Décoration,Objets décoratifs,Vases et objets décoratifs,"Ce plateau décoratif en forme de fleurs présente une structure composée de pétales noirs élégants encadrés de doré, apportant une touche sophistiquée et raffinée à votre décoration intérieure. Idéal pour embellir une table, une étagère ou un buffet, il sert à présenter des objets décoratifs, des bougies ou des petits accessoires. Son design floral et sa finition brillante en font un élément de décoration tendance, adapté à un intérieur marocain moderne ou traditionnel. Il combine esthétique et fonctionnalité pour enrichir l’ambiance de votre salon ou salle à manger.",/uploads/products/8060-001.png,/uploads/products/8060-002.png,/uploads/products/8060-003.png,,,0.00,"[""Blanc"", ""Doré"", ""Noir"", ""Vert"", ""Orange""]",10000,,,true,false,false,false,0,0,objets-decoratifs,vases,,,,Vide-poche décoratif en céramique avec finition dorée,"Ce plateau décoratif en forme de fleurs présente une structure composée de pétales noirs élégants encadrés de doré, apportant une touche sophistiquée et raffinée à votre décoration intérieure. Idéal pour embellir une table, une étagère ou un buffet, il sert à présenter des objets décoratifs, des bou",0,1,false,false,,,
